TEXT,LANG
"Da te dasima ãma ĩrowa'õtõ za'ra zé wasu'u, Zezusihi wĩrĩzéb da na Maparane te oto sô rowaptâ bâtâ zô hã, dato hã da te 're ĩ'manharĩ za'ra mono zéb u hã, 'Re ĩhâimana u'âsi mono, Ezitu hawi te te ĩdawaibuzém na ãma dasipo're pu'u za'ra da, Pascowa na dato nhisi hã. Tawapsi dasi'rã'õtõ ré, te za romhuri na ĩ'u'ẽtẽ duptoi'õ hã huri ni. Tawamhã bâdâ ĩwa waptã'ã õ ré, te sasedoti ĩpire norĩ hã rowahutu'wa norĩ me, sima ãma rosa'rata za'ra, Zezusi hã pi'uriwi te te siwi âri da, da te dasiwi wĩrĩ da. Ãne te sima ãma roti za'ra: — Dato hã hâimana ré, wa te wasiwi âri õ di za, wama dazahi za'ra õ'umnhasite, uburé hã wazada hâimana za'ra tõ da. — Ãne ma tô sima ãma roti za'ra.",xavante
"Taha pari, 'ri tẽme sihutu wamhã, ĩsiré 're ĩnomro mono norĩ hã ma tô ãma siwi sadanha.",xavante
"Cristu hã aiwana za'ra wa'aba, ma tô robzépata za'ẽtẽ. Taha wa, ĩsine 're robzépata za'ra wa'aba mono wa, te za aipẽ'ẽ 're, 're ato za'ra wa'aba mo. E marĩ wa. Cristu hã tiwaihu'u pese na apâ wei morĩ wapsi, za ato za'ẽne hã aima 're hâimana za'ra wa'aba mono wa.",xavante
"Duré aimreme nhiséb'õ na asima 're rowasu'u wasété za'ra wa'aba mono õ di za. Aimreme to na asima 're rowasu'u wasété za'ra wa'aba mono õ di za duré, ãne hã ĩ'uwaibaba õ wa, Wamama nhib'a'uwẽ 're ĩwanomro mono zéb da hã. Wama 're ĩsõpru mono zém na si, te za asima 're ĩrowasu'u za'ra wa'aba mo oto, Wamama ãma si 're aiwata za'ra wa'aba mono da.",xavante
"'Re ĩhâimana u'âsi mono, Tipẽ'ẽzani na romhuri mono bâ te te dama 're ĩ'apisutu mono zé wasu'u Ĩ̱sisãnawã norĩ, wasiré ĩsazei'wa norĩ hã romhuri mono bâ, 'Re ĩhâimana u'âsi mono pẽ'ẽzani nhimipawapto waihu'u pese na, ãma 're ĩsipawaptob za'ra mono zéb da hã, ta hã te te tãma 're ĩpisutu za'ra mono zém na, wa za oto aima ãma roti za'ra wa'wa, sena ãma 're ĩwaihu'u za'ra wa'aba mono zéb da hã, rosa'rata na ãma 're upa za'ra wa'aba mono tõ da.",xavante
"Ãté ni'wam norĩ hã tinhimarĩ na te te 're pawapto pese za'ra mono õ di za, tisisãnawã norĩ hã. Ãté ĩsõrõwa 're, 're ĩhâimana za'ra mono norĩ zama, te te 're pawaptob za'ra mono õ di za. Ãne wamhã, Wanhib'apito nhimiroti zarina te te 're pawapto pese za'ra mono õ wamhã, te aré ĩsazei'õ'wa ne oto 're nomro. Ãne wamhã, te te 're ĩpawaptob za'ra mono õ na, te aré ĩsazei'õ'wa norĩ hã 'rãnhipa za'ra, tihâimana wasété na hã.",xavante
"Ẽtẽ na ĩsisi hã aima sawi uptabi za'ra wa'aba di, Cristu hã, Danho'reptui'wa na asina 're umnhasi za'ra wa'aba mono wa. Da te dasina 're ĩ'umnhasi za'ra mono õ norĩ ãma, ma tô 'ri'wa norĩ ãma simiré'é, 'Re ĩhâimana u'âsi mono zadawa wasu'u'wa hã. Ãne te ta norĩ ãma rowasu'u: “Ẽtẽ tomhâpâ wẽ hã 'ri na'ratazéb da hã, wẽ uptabi nherẽ, wasété newa, 'ri'wa norĩ te te aré siwi ĩwẽ'õ hã 'ri na'rata uparizéb da, te oto 're sa'wari u'âsi, pire na.” Ãne ĩwasu'u na rob'ui'éré hã.",xavante
"Tawamhã Pedru te asa tãma nharĩ za'ra, ãne: — Mare di. Tane na ĩ̱waihu'u nherẽ, õ hã ĩ̱ma sa'rese õ di. Tô sena te aiwi udâ za'ra wa'aba di pâ, 'Re ĩhâimana u'âsi mono te te ĩ̱'azâri pé. — Ãne te tãma sina waihu'u za'ra. Tawamhã ãne na dama siwasu'u wi, ma tô si'a hã hârâ watobro, awa'awi.",xavante
"Tawamhã ni'wa hã te te ãma sada'âbâ waihu'u õ di oto, Zezusihi zada, 're ĩsiwamnhasi za'ra mono norĩ hã, parisezu norĩ hã. Taha wa, Zezusi hã timreme na te te tãma ãma upa za'ra zô, te te siwi sadanharĩ waihu'u za'ra õ di oto ta norĩ hã, te te sina mreme wazéb za'ra wa oto.",xavante
"Tawamhã Zezusi te duré asa tãma nharĩ za'ra: — Wa hã, ĩ̱pire na ĩ̱sina 're ĩ̱wata mono õ di. Ĩ̱pire na ĩ̱sina 're ĩ̱wata mono 'wa'âhã, aré dama ĩ̱wapure di. Ĩ̱mama si te ĩ̱pire na te te dama 're ĩ̱wasu'u. Ta hã Asib'apito na te 're ĩsisi za'ra wa'aba mo, 'Re ĩhâimana u'âsi mono hã.",xavante
"Tawamhã aibâ mreme te te wapari wamhã, ma tô tisiré 're ĩnomro mono norĩ ma tinha: — E niha bété ai'rata 're ĩ̱nhamra u'âsi aba mono nherẽ, asina 're ĩ̱'umnhasi za'ra wa'aba mono õ di bété, te 're ĩ'aipawaptob za'ra wa'aba mono zéb da hã. E ĩ̱pẽ'ẽzé u'âsi, wa za ai'rata 're ĩ̱morĩ 'wa, 're ĩ̱'umnhasi za'ra wa'aba mono õ wa. Ma'ãpé, ai'repudu hã we ĩ̱tẽme saprõni aba.",xavante
"Ãne te te oto dama 're rowasu'u: — Ĩ̱za'u si te za ĩ̱ma ĩpire uptabi hã wei wi. Ĩ̱ma pire uptabi wa, ĩpara'uza wasisizé, te tãma wasihu waihu'u õ di za.",xavante
"Tawamhã Sima te asa tãma tinha: — Ãté 500 na te te tãma ĩsõmri hã te za sawi pese. — Ãne Sima, te Zezusihi ma tinha. Tawamhã Zezusi te duré asa tãma tinha: — Tane tô. Ĩ'uwaibaba ma tô ĩ̱ma ĩwaihu. — Ãne ma tô ãma saze.",xavante
"Tawamhã Paru hã ma tô sô hâ, da'wapéi'wa norĩ wada'uri'wa zô. Te tãma tinha, ãne: — Ã hã 'ritéi'wa hã ãma saprõni, asib'apito u te te tãma rowasu'u da. Marĩ hã te te ĩwaihu'uzém na te za tãma rowasu'u. — Ãne te tãma tinha.",xavante
"Duréihã Wamama zadawa wasu'u'wa hã te 're hâimana, Eriasi hã. Ta hã wasine hã te a'uwẽ na 're mo. Ta hã ma tô rowaptẽ hâiwa u, tã we ta'a tõ da, ti'ai u. Taha wa, si'ubdatõ wahu wãiwa, tã we ta'a õ di. Taha pari, ma tô duré rowaptẽ, tã we ta'a da. Taha wa, te we tita'a oto. Tawamhã amnho ahâ di oto, da te 're ĩ'ubumro za'ra mono zéb da hã.",xavante
"Tawamhã Zezusi te duré asa tãma tinha: — Wa hã wa tô we datẽme wi. Wa hã te aima ĩrowasu'u hã Danho'reptui'wa, wa 're mo. — Ãne te pi'õi ma siwasu'u, Zezusi hã.",xavante
"Ãté, rowa'u hã te za wei watobro, hâiwa'a're nhimi'e hawi. Taha wa, te za ãne asima ĩrowasu'u za'ra wa'wa, “Te za oto tirowa'ro.” Ãne te za asima ĩrowasu'u za'ra wa'wa. Tawamhã te za tô tirowa'ro.",xavante
"Tawamhã, da te 'madâ'â za'ra wamhã, ma ãma tatob'uzu za'ra ni, uburé. Taha wa, te ãne dasima nharĩ za'ra ni: — Õ hã mreme pire di. Waihu'u pese di. Dahawi si'aba'ré da, te za tãma rob'ru za'ra. Tawamhã te za dahawi ai'aba'ré. — Ãne te dasima nharĩ za'ra ni.",xavante
"Te duré tinha: — Ni'wam norĩ hã ĩ̱wẽ'wa 're nomro mono õ wamhã, ta norĩ hã te ĩ̱zada 're hâimana za'ra. Duré ni'wam norĩ hã te te 're ĩ̱pawaptob za'ra mono õ wamhã, ĩ̱tẽme te 're ĩda'ubumroi mono na hã ta norĩ hã ĩ̱nhiti dazatõrĩ'wa na te za 're hâimana za'ra. — Ãne ma tô tãma waihu'u za'ra, tiwẽ'õ'wa norĩ ma.",xavante
"Tane nherẽ, asimizawizém na asiwi 're daba'a za'ra wa'aba mono wamhã, te za aiwasété na 're aihâimana za'ra wa'aba mo. Taha wa, Wamama nhimiroti hã asimizawizém na hã ãma tãma 're uwaimrami pese za'ra wa'aba mono õ di.",xavante
"Wawasété na 're wanomro mono wa, 'râwi 're ĩwasiwẽ'õ sãmri za'ra mono zé hã ma tô Cristu hã tiwapru na te te wama 're apari, duréihã sasedoti norĩ hã te te ãma 're dahâiba wẽ za'ra mono da, danhimizama wapru na syry na te te ãma 're ĩdahâiba di'i za'ra mono ne. Sasedoti norĩ hã 're sihâiba wasété za'ra mono ãna, 'Re ĩhâimana u'âsi mono u 're sisisi mono da, 're ĩsihâiba upsõi pese za'ra mono ne, wa oto wa norĩ hã wahâiba upsõi pese ne tãma 're wahâimana wẽ za'ra, 'Re ĩhâimana u'âsi mono ma si. Taha wa, wa za oto wapẽ'ẽ na 'râwi ĩtẽme 're wasihutu, wahâimanazé sena ré si, 'Re ĩhâimana u'âsi mono u hã, õhõ si wa te oto wasina 're ĩ'umnhasi za'ra mono zéb zarina.",xavante
"Aibâ ĩhi'ré hã, Pedru norĩ te te ĩpese zahuré hã te ĩsiré tizab zahuré, danho're. Taha wa, dama ĩpire za'ra norĩ hã asa te te tãma nharĩ waihu'u za'ra õ di oto.",xavante
"Taha wa, ĩ̱siwadi norĩ, ĩ̱ma asawi pese za'ra wa'aba norĩ hã, rowẽ zô 're asimipari za'ra wa'aba mono sina, te za sada 're asiptete za'ra wa'aba mo, aihâimana wẽ na 're aihâimana za'ra wa'aba mono da, 'Re ĩhâimana u'âsi mono hã aihâimana wẽ uptabi na, te te 're aiwaihu'u za'ra wa'aba mono da, rowẽ u'âsi ãma 're anomro aba mono da.",xavante
"Damro na dasiwi danhipsaihuri wasu'u — Ãne hã ma tô duré 're ĩwapari za'ra wa'aba mo, duréihã 'Re ĩhâimana u'âsi mono te te dama ĩrotizém na hã: “Aimro na asiwi 're asipsaihuri za'ra wa'aba mono õ di za.”",xavante
"Taha wasu'u hã, wasu'u za'ẽtẽ uptabi di za oto, dama. Wa hã oto ĩ̱wasu'u syryre di za. Tane nherẽ, ĩ̱ma rowẽ uptabi di. — Ãne te tãma siwasu'u za'ra, Zuwã Batita hã.",xavante
"Wa hã, Tési'u hã wa duré ãma asawi za'ra wa'wa, Wanhib'apito ãma wasiré 're wahâimana za'ra mono wa. Wa hã Paru te te ĩ̱ma ĩ'awaihu'u mono zéb zarina, wa tô rob'ui'éré, ã ĩbaihâ na hã. Wa hã Paru, ãne wa za duré ãma aima waihu'u za'ra wa'wa. Da'izu hã tinhorõwa u te te ĩ̱'mazébré hã, te duré ãma asawi za'ra wa'wa. Taha nhorõwa ãma, te wasiré ĩsazei'wa norĩ hã 're si'rã'õtõ u'âsi. Duré Erasitu hã ãme 'ri nho'õmo ãma danhib'apito ma, rob'uiprazé za'rata na romhuri'wa hã, te ãma asawi za'ra wa'wa. Wasisãnawã Tu'atu na ĩsisi zama, te duré ãma asawi za'ra wa'wa.",xavante
"Tawamhã ĩsimizu'rã're ma, te duré tinha, Zezusi hã: — Ma'ãpé, asimizu wahutu. Tawamhã ma tô tinhimizu hã wahutu, aibâ hã. Te te wahutu wamhã, awa'awi ma tô tinhimizu pese apâ. Ĩsimizu amo ne, wẽ di oto.",xavante
"Ai'repudu ĩpesezé wasu'u Tawamhã Zezusi norĩ hã te oto apâ ai'aba'ré, tisiré norĩ u. Ĩwana za'ra ma tô da'ahâ na tasi'rã'õtõ ni. Tame 'Re ĩhâimana u'âsi mono nhimiroti ui'éré na rowahutu'wa norĩ hã te nasi ĩsadawa wa'rãmi tãma nharĩ za'ra, Zezusihi siré 're ĩnomro mono norĩ ma, ĩsimirowasu'u na te te saze za'ra õ wa. Zezusi hã da te 'madâ'â za'ra wamhã, uburé ma tô ãma tatob'uzu za'ra ni. Taha wa, ma tô ĩtẽme dasisa're, da te sawi za'ra da.",xavante
"Ĩtẽme si'rã'õtõ wamhã, ãne te tãma nharĩ za'ra: — Apito, õ hã ĩsadawa nhipe hã zahadu 're morĩ ré, dama 're ĩsiwasu'u mono zém na wa tô ãma wapo're pu'u za'ra ni, ãhãna hã. Ãne te dama 're siwasu'u: “Bâdâ si'ubdatõ ĩ̱'ãma si'utõrĩ õ ré, wa za apâ hâiwa'udu.” Ãne dama 're ĩsiwasu'u mono zé hã.",xavante
"Ti'ab ré, wa za tô wa te 're robzépata a'â. Tane nherẽ, ta hã wama wapure di. E marĩ wa. Taha wa'rãmi, te za 'Re ĩhâimana u'âsi mono hã ĩwẽ uptabi na duré ĩpire uptabi na te te wama 're wa'âbâ, ĩsi'utõrĩ'õ na hã. Ti'ab ré, wa te 're robzépata za'ẽtẽ mono nherẽ, taha nhipai u wẽ uptabi di za, ĩwẽ na te te wama ĩropisutu sirõmo zé hã.",xavante
"Tawamhã rowahutuzém hawi dawairébé wamhã, da'ahâ na te Paru norĩ siré ai'aba'ré ni, Banabéhé me, zudezu norĩ hã, duré zudezu'õ norĩ hã, zudezu norĩ hâimanazéb zarina 're ĩhâimana za'ra mono norĩ zama. Tawamhã ma tô tãma roti za'ra, 'Re ĩhâimana u'âsi mono nhimipawaptobzém na siptete sina ãma 're hâimana u'âsi za'ra mono da.",xavante
"Tawamhã pi'õi ma, te te rowasu'u ré, ma tô aihutu, Zairuhu nhorõwa hawimhã tãma ĩromhuri'wa norĩ hã. Ãne te tãma rowasu'u za'ra: — Ai'ra azaruture hã ma tô aiwi dârâ. Simiromhuri nherẽ, rowahutu'wai wi, ro'wa'ré õ'umnhasite, te za ãma ĩrosazâ. — Ãne te tãma rowasu'u za'ra.",xavante
"Tawamhã apito hã te duré tãma siwasu'u, ãne: — Wa hã duré, romanu. Ĩ̱poto'wa hã romanu õ nherẽ, wa'âbâ za'ẽtẽ uptabi na wa tô ĩ̱siwa'â romanu norĩ ma, ĩ̱siromanu da. Tawamhã Paru te asa tãma tinha: — Tazahã ĩ̱poto'wa hã romanu wa, wa hã duré romanu u'â. — Ãne te asa tãma tinha.",xavante
"'Re ĩhâimana u'âsi mono pẽ'ẽzani hã ma tô ãne na wama waihu'u za'ra, sena na wa te wasina 're waihu'u za'ra mono da. Ãne te te wama ãma ĩwaihu'u na'rata za'ra zé hã: “Nimahã bâtâ na wa za, te dama ĩropisutuzép té hã, dama pisutu, duréihã te dama ĩropisutuzém nhowa're're. Ãne, wa wa hã Danhib'apito uptabi hã aima wasu'u za'ra wa'wa, ĩ̱nhimiroti tém na te dama ĩropisutuzé hã. Tawapsi wa za ĩ̱nhimiroti hã dapẽ'ẽ 're te dama 're anhomri, ĩré 're danomro u'âsi mono wa, da te 're 'madâ'â pese za'ra mono da, ĩ̱mreme hã.”",xavante
"'Re ĩhâimana u'âsi mono hã tãma romhuri'wa da, Zezusi te te ĩpisutuzé wasu'u Tawamhã Zezusi hã ma tô sina waihu'u, parisezu norĩ te te sima ãma ĩroti za'ra zé hã te te siwi wĩrĩ da. Taha wa, ma tô ĩhawi timorĩ za'ra. Ĩhawi morĩ za'ra wamhã, da'ahâ na ma tô ĩsarina ai'aba'ré ni. Tawamhã daro mono bâ 're morĩ ré, ma tô uburé dahâzé ré hã da'apese, Zezusi hã.",xavante
"Uburé marĩ hã ti'ab ré, datõmo na da te 're ĩ'madâ'â za'ra mono si, si'utõrĩ pese di, ta hã. Hâiwa ãma hã marĩ hã datõmo na da te 're ĩ'madâ'â waihu'u za'ra mono õ si, 're si'utõrĩ waihu'u mono õ di za. Te za 're hâimana u'âsi za'ra. Taha wa, ti'ab ré datõmo na da te 're ĩ'madâ'â za'ra mono zô si, wa te 're rob'ruiwapari mono õ di za. Datõmo na da te 're ĩ'madâ'â waihu'u za'ra mono õ zô si, wa za wa te 're rob'ruiwapari u'âsi, wa norĩ hã.",xavante
"Taha wa, ãne wa te aima ĩroti za'ra wa'wa hã, asiwi wẽ'õ za'ra wa'aba õ di za. Ni'wa hã te te siwi wẽ'õ wamhã, e ta hã ti'ai ãma dahâiba te za siwi wẽ'õ. Mare di. 'Re ĩhâimana u'âsi mono te za siwi wẽ'õ, wama Tipẽ'ẽzani nhomri'wa hã.",xavante
"Abra'ã hã 'Re ĩhâimana u'âsi mono si te te sina 're ĩ'umnhasi mono zéb zarina, ma tô duré ĩ'ra hã tãma podo, si'ĩhi uptabi nherẽ, duré ĩmro hã Sara hã préduptéb ré, 'ra waihu'u õ nherẽ. 'Re ĩhâimana u'âsi mono te te tãma ĩropisutuzém na te te ãma sazei pese wa, ma tô ĩ'ra hã tãma podo tô. Abra'ã hã si'ĩhi uptabi wa, ĩdâ'âzéb u romhutu nherẽ, ma tô ĩhâiba hawi da'ahâ uptabi na dasina dahâ'â u'âsi, ĩsihudu sidâpâsi. Wasi hã hâiwa na ahâ uptabi na 're ĩsimasa mono ne, ma tô da'ahâ uptabi na atébré ni. Â zaihâ na supara, ahâ uptabi na 're ĩsimi'wara mono ne, ma tô atébré ni.",xavante
"Tawamhã ĩwasu'u hã ma tô wapari za'ra ni, daro mono bâ, Zezusi te te ĩhâiwa'utuzé wasu'u hã. Zudezu norĩ rob 'rata, 're ĩdasi'ubumroi mono norĩ zama, ma tô ĩwasu'u hã wapari za'ra ni.",xavante
"Ãne wa tô aima roti, ta norĩ ãma. Wẽ na 're ĩnomro mono norĩ si te za 're ĩ'apisutu mo, da'madâ'â'wa da. Wẽ na 're nomro mono wa, ĩwasédé hã da te ãma 're ĩsa'ra mono õ norĩ si, te za 're ĩ'apisutu mo. Timro uptabi si te te 're ĩ'madâ'â za'ra mono norĩ si, te za 're ĩ'apisutu mo, da'madâ'â'wa da hã. Ĩ'ra norĩ hã tô sena ĩsazei'wa 're ĩnomro mono norĩ mama si, te za 're ĩ'apisutu mo. Ĩ'ra norĩ hã po're õ wamhã, duré te te 're rowasutu za'ra mono wamhã, te za ĩwasu'u na da te ãma 're ropé. Tawamhã ta norĩ mama hã 're apisutu mono õ di za, da'madâ'â'wa da hã.",xavante
"Tawamhã te duré 'mahârâ za'ra: — Oro 'Re ĩhâimana u'âsi mono zadawa wasu'u na rob'ui'éré hã 're sõré za'ra wa'aba mono za, aima waihu'u za'ra wa'aba õ di bété. Ãne ĩbaihâ na rob'ui'éré hã: “Ẽtẽ tomhâpâ wẽ hã 'ri na'ratazéb da hã wẽ uptabi nherẽ, 'ri'wa norĩ te te siwi ĩwẽ'õ hã te oto pire na 're sa'wari u'âsi. Uburé Danhib'apito hã ma tô ãne hã pisutu, 'ri na'rata uparizéb da, pire na 're ĩsa'wari mono da hã. Taha wa, ãne na wa te ãma 're rosa'rata za'ra mono wamhã, wa ãma 're watob'uzu u'âsi za'ra, wa norĩ hã.” Ãne ma tô ẽtẽ wasu'u na tãma rob'rãzarõtõ za'ra, Zezusi hã.",xavante
"Ãté ni'wa hã te za 'Re ĩhâimana u'âsi mono zadawa wasu'u'wa hã âri wẽ, ĩsadawa wasu'u'wa na te te waihu'u wa. Ãne ni'wam norĩ hã te te 're 'manharĩ wẽ za'ra mono wamhã, tizadawa wasu'u'wa norĩ ma, za te te 're ĩ'awa'âbâ mono ne, te za 'Re ĩhâimana u'âsi mono hã te te tãma 're awa'âbâ aiwa, damrami wẽ 'wa norĩ ma hã. Ãté ni'wa hã te za duré 'Re ĩhâimana u'âsi mono nhimiroti zarina 're ĩmorĩ wẽ uptabi hã âri wẽ, 're ĩmorĩ wẽ uptabi na te te waihu'u wa. Ãne ni'wam norĩ hã te te 're 'manharĩ wẽ za'ra mono wamhã, tinhimiroti 'madâ'â pese 'wa norĩ ma, za te te 're ĩ'awa'âbâ mono ne, te za duré 'Re ĩhâimana u'âsi mono hã te te tãma 're awa'âbâ aiwa.",xavante
"Ni'wam norĩ hã toi uptabi na 're hâimana za'ra mono wamhã, ĩsine te za 're atoi uptabi za'ra wa'aba mo, ĩsiré. Duré ni'wam norĩ hã pẽ'ẽzé uptabi na 're hâimana za'ra mono wamhã, ĩsine te za duré aipẽ'ẽzé uptabi na ĩsarina 're aihâimana za'ra wa'aba mo.",xavante
"Wahâimana wasété na 're wahâimana za'ra mono ré, wa tô marĩ ĩwasété zô si, wa te 're rob'ruiwapari za'ra aré. Taha ré, 'Re ĩhâimana u'âsi mono nhimiroti 'rata na rob'ui'érézé hã, wawasété ãna 're ĩwanomro mono zé waihu'uzéb da, wama 're hâimana za'ra mono nherẽ, duré wama waihu'u pese za'ra nherẽ, taha upana si, wa tô marĩ ĩwasété zô si, wa te 're rob'ruiwapari za'ra, tô õhõ zô si, 'Re ĩhâimana u'âsi mono te te wawi 're ĩ'azawi mono zô si. Taha zarina wa tô aré wapẽ'ẽ 're, wadâ'â u'âsi ne 're wahâimana za'ra, 'Re ĩhâimana u'âsi mono nhiti.",xavante
"Tame ai'rata ĩ̱nhamra za'ra wa'aba ré, ma tô asiwi ĩ̱'madâ'â za'ra wa'wa, rowasédé hã da te ĩ'manharĩ na ĩ̱ma, te robzépata da. Taha na, zahadu te ĩrobzépata u'âsi na ma tô ãhãna hã ĩ̱wasu'u hã ĩwapari za'ra wa'wa. Tane te za duré a norĩ wa'wa hã 're ĩrobzépata za'ra wa'aba mo ĩ̱sine, rowasédé hã da te aima 're ĩ'manharĩ za'ra wa'aba mono zém na hã za.",xavante
"Tanei õ di, a norĩ wa'wa hã. Zezusihi wasu'uwẽ 're ĩwapari pese za'ra wa'aba mono zém na, ma tô daro mono bâ ĩsazei'wa norĩ hã aiwasu'u za'ra wa'wa hã te te 're wapari ze za'ra. Taha wa, ma tô ãma asina ĩ̱ma 're ĩrowẽ zani za'ra wa'aba mo. Ãne wa, wa za duré aima roti za'ra wa'wa. Asimiza'rese sina, te za marĩ ĩwẽ hã 're ĩ'manharĩ za'ra wa'aba mono zéb da si, asina 're asõpré wa'aba mo. Marĩ ĩwasédé hã 're 'manharĩ za'ra wa'aba mono da, asima 're 'madâ'â za'ra wa'aba mono õ di za. Te za tiwi 're asiptete za'ra wa'aba mo, aiwasété wi hã.",xavante
"Wa za oto aima ĩ̱siwasu'u. Ĩ̱nhibâdâ hã romhuture di oto. Wanhib'apito zadawa wasu'u'wa 're ĩ̱morĩ 'ru te, za da te dasiwi ĩ̱wĩrĩ nherẽ, ĩ̱dâ'â tõ da, ĩ̱sisawi õ di za.",xavante
"Romhuri'wa nhimiromhuri hã wẽ wamhã, tinhimiromhuri ma, 're sisé mono õ di za. Tane te za sada 're asiptete u'âsi mo, ĩ'uwaibaba si roti tô sena na si 're da'apawapto mono da, asimiromhuri na te te 're aiwẽsãmri mono da, 'Re ĩhâimana u'âsi mono hã.",xavante
"Taha wa, te za 're asi'madâ'â pese za'ra wa'aba mo, 're anomro wẽ wa'aba mono da. Duré ĩsazei'wa norĩ hã te za 're ĩ'madâ'â pese za'ra wa'aba mo, siré 're ĩsi'rã'õtõ mono norĩ hã. 'Re ĩhâimana u'âsi mono pẽ'ẽzani hã ma tô sima aipisutu za'ra wa'wa, ĩsazei'wa norĩ hã tãma 're 'madâ'â za'ra wa'aba mono da. Ti'ra wapru na ma tô ĩsazei'wa norĩ hã wa'â, tite da. Taha wa, pone'ẽrebâ 'madâ'â'wa norĩ ne, te za 're ĩda'madâ'â pese za'ra wa'aba mo, 'Re ĩhâimana u'âsi mono nhib'a'uwẽ norĩ hã.",xavante
"— Ĩ̱mama hã ma tô ĩ̱zazei'wa norĩ ma pisutu sirõmo za'ra, robzei u'âsi ãma 're nomro mono da. Duré ĩ'rata 're hâimana u'âsi za'ra mono da, hâiwa ãma 're dâ'â za'ra mono tõ da, ma tô tãma pisutu sirõmo za'ra. Ãne si ma tô Ĩ̱mama hã ĩ̱ma waihu'u, te dama 're awaihu'u mono da. Wa hã ĩ̱si'uihâ na ĩ̱nhimirosa'rata si te dama 're awaihu'u mono õ di. We ĩ̱zatõrĩ'wa, te te ĩ̱ma ĩwaihu'uzéb zarina si, wa tô te dama 're awaihu'u. — Ãne te dama siwasu'u Zezusi hã.",xavante
"Pisidiza na danhipti'a nho'õmo nhisi wa'wai baba, te oto tineb zahuré Paru norĩ hã, Pãpiriza na danhipti'a nho'õmo nhisi u. Tame, ma tô Zezusihi wasu'uwẽ na dama rowahutu zahuré, Peredi na 'ri nho'õmo nhisi ãma. Taha pari, ma tô duré tineb zahuré, Atariza na uba're nhimizahârizém nhisi u.",xavante
"Taha wa, ma tô Zezusi hã asa wama nharĩ za'ra: — E tô sena ma tô oto ĩ̱zaze za'ra wa'wa, 'Re ĩhâimana u'âsi mono hawi we ĩ̱morĩ na hã. Ãté tô sena ĩ̱zaze za'ra wa'aba õ di. Romhuture di oto bâdâ hã, ĩ̱hawi ĩropéi wa'aba mono zéb u hã, asõrõwa wa'aba u. Tane nherẽ, asiwi ĩ̱rẽme za'ra wa'aba nherẽ, ĩ̱siwaprosi ĩ̱hâimana õ di za. Ĩ̱mama, te ĩ̱siré 're hâimana u'âsi.",xavante
